  0.11112795E+02  0.00000000E+00  0.55692979E+01  0.00000000E+00  0.55692979E+01 -0.00000000E+00
  0.10964984E+02  0.00000000E+00  0.53677162E+01  0.00000000E+00  0.53677162E+01 -0.00000000E+00
  0.10890023E+02  0.00000000E+00  0.55773061E+01  0.00000000E+00  0.55773061E+01 -0.00000000E+00
  0.11173558E+02  0.00000000E+00  0.55428912E+01  0.00000000E+00  0.55428912E+01 -0.00000000E+00
  0.10848303E+02  0.00000000E+00  0.53177276E+01  0.00000000E+00  0.53177276E+01 -0.00000000E+00
  0.10836621E+02  0.00000000E+00  0.55302327E+01  0.00000000E+00  0.55302327E+01 -0.00000000E+00
  0.11178311E+02  0.00000000E+00  0.55151310E+01  0.00000000E+00  0.55151310E+01 -0.00000000E+00
  0.10757850E+02  0.00000000E+00  0.55817925E+01  0.00000000E+00  0.55817925E+01 -0.00000000E+00
  0.11059544E+02  0.00000000E+00  0.54693071E+01  0.00000000E+00  0.54693071E+01 -0.00000000E+00
  0.10721559E+02  0.00000000E+00  0.54305910E+01  0.00000000E+00  0.54305910E+01 -0.00000000E+00
  0.11094499E+02  0.00000000E+00  0.54067398E+01  0.00000000E+00  0.54067398E+01 -0.00000000E+00
  0.11042014E+02  0.00000000E+00  0.55124878E+01  0.00000000E+00  0.55124878E+01 -0.00000000E+00
  0.10858785E+02  0.00000000E+00  0.54827326E+01  0.00000000E+00  0.54827326E+01 -0.00000000E+00
  0.11098303E+02  0.00000000E+00  0.54369514E+01  0.00000000E+00  0.54369514E+01 -0.00000000E+00
  0.11097873E+02  0.00000000E+00  0.56431359E+01  0.00000000E+00  0.56431359E+01 -0.00000000E+00
  0.11074556E+02  0.00000000E+00  0.54155809E+01  0.00000000E+00  0.54155809E+01 -0.00000000E+00
  0.10972319E+02  0.00000000E+00  0.55505955E+01  0.00000000E+00  0.55505955E+01 -0.00000000E+00
  0.11052849E+02  0.00000000E+00  0.53706786E+01  0.00000000E+00  0.53706786E+01 -0.00000000E+00
  0.10922153E+02  0.00000000E+00  0.54453903E+01  0.00000000E+00  0.54453903E+01 -0.00000000E+00
  0.11081031E+02  0.00000000E+00  0.53913584E+01  0.00000000E+00  0.53913584E+01 -0.00000000E+00
  0.10926929E+02  0.00000000E+00  0.55042534E+01  0.00000000E+00  0.55042534E+01 -0.00000000E+00
  0.11026285E+02  0.00000000E+00  0.54216252E+01  0.00000000E+00  0.54216252E+01 -0.00000000E+00
  0.11120153E+02  0.00000000E+00  0.54773938E+01  0.00000000E+00  0.54773938E+01 -0.00000000E+00
  0.11115292E+02  0.00000000E+00  0.55274831E+01  0.00000000E+00  0.55274831E+01 -0.00000000E+00
  0.10913892E+02  0.00000000E+00  0.54099071E+01  0.00000000E+00  0.54099071E+01 -0.00000000E+00
  0.10992308E+02  0.00000000E+00  0.55965355E+01  0.00000000E+00  0.55965355E+01 -0.00000000E+00
  0.10966156E+02  0.00000000E+00  0.53555827E+01  0.00000000E+00  0.53555827E+01 -0.00000000E+00
  0.11324905E+02  0.00000000E+00  0.55763422E+01  0.00000000E+00  0.55763422E+01 -0.00000000E+00
  0.10899570E+02  0.00000000E+00  0.54612898E+01  0.00000000E+00  0.54612898E+01 -0.00000000E+00
  0.10845779E+02  0.00000000E+00  0.55204391E+01  0.00000000E+00  0.55204391E+01 -0.00000000E+00
  0.11177909E+02  0.00000000E+00  0.54032899E+01  0.00000000E+00  0.54032899E+01 -0.00000000E+00
  0.10937874E+02  0.00000000E+00  0.55102581E+01  0.00000000E+00  0.55102581E+01 -0.00000000E+00
  0.11105191E+02  0.00000000E+00  0.54871079E+01  0.00000000E+00  0.54871079E+01 -0.00000000E+00
  0.11140911E+02  0.00000000E+00  0.54182965E+01  0.00000000E+00  0.54182965E+01 -0.00000000E+00
  0.10855041E+02  0.00000000E+00  0.55004767E+01  0.00000000E+00  0.55004767E+01 -0.00000000E+00
  0.10938729E+02  0.00000000E+00  0.55417270E+01  0.00000000E+00  0.55417270E+01 -0.00000000E+00
  0.11124693E+02  0.00000000E+00  0.55130293E+01  0.00000000E+00  0.55130293E+01 -0.00000000E+00
  0.11062990E+02  0.00000000E+00  0.54790688E+01  0.00000000E+00  0.54790688E+01 -0.00000000E+00
  0.10977941E+02  0.00000000E+00  0.53955314E+01  0.00000000E+00  0.53955314E+01 -0.00000000E+00
  0.11270236E+02  0.00000000E+00  0.55355809E+01  0.00000000E+00  0.55355809E+01 -0.00000000E+00
  0.11061424E+02  0.00000000E+00  0.54725071E+01  0.00000000E+00  0.54725071E+01 -0.00000000E+00
  0.10963981E+02  0.00000000E+00  0.55177290E+01  0.00000000E+00  0.55177290E+01 -0.00000000E+00
  0.11072767E+02  0.00000000E+00  0.55028854E+01  0.00000000E+00  0.55028854E+01 -0.00000000E+00
  0.10899427E+02  0.00000000E+00  0.55024839E+01  0.00000000E+00  0.55024839E+01 -0.00000000E+00
  0.10935071E+02  0.00000000E+00  0.54531616E+01  0.00000000E+00  0.54531616E+01 -0.00000000E+00
  0.10957335E+02  0.00000000E+00  0.55411730E+01  0.00000000E+00  0.55411730E+01 -0.00000000E+00
  0.10872484E+02  0.00000000E+00  0.54309701E+01  0.00000000E+00  0.54309701E+01 -0.00000000E+00
  0.11106002E+02  0.00000000E+00  0.55098374E+01  0.00000000E+00  0.55098374E+01 -0.00000000E+00
  0.10993907E+02  0.00000000E+00  0.54802585E+01  0.00000000E+00  0.54802585E+01 -0.00000000E+00
  0.10835118E+02  0.00000000E+00  0.53471515E+01  0.00000000E+00  0.53471515E+01 -0.00000000E+00
  0.10886499E+02  0.00000000E+00  0.54737175E+01  0.00000000E+00  0.54737175E+01 -0.00000000E+00
  0.11220347E+02  0.00000000E+00  0.55071360E+01  0.00000000E+00  0.55071360E+01 -0.00000000E+00
  0.10906593E+02  0.00000000E+00  0.56314352E+01  0.00000000E+00  0.56314352E+01 -0.00000000E+00
  0.10884333E+02  0.00000000E+00  0.53996953E+01  0.00000000E+00  0.53996953E+01 -0.00000000E+00
  0.10992901E+02  0.00000000E+00  0.54974570E+01  0.00000000E+00  0.54974570E+01 -0.00000000E+00
  0.11039931E+02  0.00000000E+00  0.55474896E+01  0.00000000E+00  0.55474896E+01 -0.00000000E+00
  0.11000273E+02  0.00000000E+00  0.55839294E+01  0.00000000E+00  0.55839294E+01 -0.00000000E+00
  0.11013526E+02  0.00000000E+00  0.53779906E+01  0.00000000E+00  0.53779906E+01 -0.00000000E+00
  0.11029145E+02  0.00000000E+00  0.54283182E+01  0.00000000E+00  0.54283182E+01 -0.00000000E+00
  0.11108018E+02  0.00000000E+00  0.55673159E+01  0.00000000E+00  0.55673159E+01 -0.00000000E+00
  0.11175698E+02  0.00000000E+00  0.55132014E+01  0.00000000E+00  0.55132014E+01 -0.00000000E+00
  0.10965801E+02  0.00000000E+00  0.52368116E+01  0.00000000E+00  0.52368116E+01 -0.00000000E+00
  0.11183811E+02  0.00000000E+00  0.55173290E+01  0.00000000E+00  0.55173290E+01 -0.00000000E+00
  0.10843583E+02  0.00000000E+00  0.56128803E+01  0.00000000E+00  0.56128803E+01 -0.00000000E+00
  0.11212543E+02  0.00000000E+00  0.55125489E+01  0.00000000E+00  0.55125489E+01 -0.00000000E+00
  0.11100232E+02  0.00000000E+00  0.54650029E+01  0.00000000E+00  0.54650029E+01 -0.00000000E+00
  0.10778359E+02  0.00000000E+00  0.54731336E+01  0.00000000E+00  0.54731336E+01 -0.00000000E+00
  0.10998466E+02  0.00000000E+00  0.55269681E+01  0.00000000E+00  0.55269681E+01 -0.00000000E+00
  0.11170762E+02  0.00000000E+00  0.55410290E+01  0.00000000E+00  0.55410290E+01 -0.00000000E+00
  0.10748524E+02  0.00000000E+00  0.54733693E+01  0.00000000E+00  0.54733693E+01 -0.00000000E+00
  0.11343336E+02  0.00000000E+00  0.54707664E+01  0.00000000E+00  0.54707664E+01 -0.00000000E+00
  0.10624690E+02  0.00000000E+00  0.53132828E+01  0.00000000E+00  0.53132828E+01 -0.00000000E+00
  0.11201271E+02  0.00000000E+00  0.54579421E+01  0.00000000E+00  0.54579421E+01 -0.00000000E+00
  0.10737673E+02  0.00000000E+00  0.54211811E+01  0.00000000E+00  0.54211811E+01 -0.00000000E+00
  0.11009556E+02  0.00000000E+00  0.54317958E+01  0.00000000E+00  0.54317958E+01 -0.00000000E+00
  0.11034077E+02  0.00000000E+00  0.54537303E+01  0.00000000E+00  0.54537303E+01 -0.00000000E+00
  0.10954545E+02  0.00000000E+00  0.55308310E+01  0.00000000E+00  0.55308310E+01 -0.00000000E+00
  0.10887898E+02  0.00000000E+00  0.54496584E+01  0.00000000E+00  0.54496584E+01 -0.00000000E+00
  0.11245200E+02  0.00000000E+00  0.55750588E+01  0.00000000E+00  0.55750588E+01 -0.00000000E+00
  0.10894562E+02  0.00000000E+00  0.54331486E+01  0.00000000E+00  0.54331486E+01 -0.00000000E+00
  0.11193667E+02  0.00000000E+00  0.54857319E+01  0.00000000E+00  0.54857319E+01 -0.00000000E+00
  0.10848280E+02  0.00000000E+00  0.54913785E+01  0.00000000E+00  0.54913785E+01 -0.00000000E+00
  0.11443039E+02  0.00000000E+00  0.54265771E+01  0.00000000E+00  0.54265771E+01 -0.00000000E+00
  0.10916798E+02  0.00000000E+00  0.53766971E+01  0.00000000E+00  0.53766971E+01 -0.00000000E+00
  0.10738123E+02  0.00000000E+00  0.53519765E+01  0.00000000E+00  0.53519765E+01 -0.00000000E+00
  0.11078539E+02  0.00000000E+00  0.54448045E+01  0.00000000E+00  0.54448045E+01 -0.00000000E+00
  0.11341035E+02  0.00000000E+00  0.56232126E+01  0.00000000E+00  0.56232126E+01 -0.00000000E+00
  0.10995798E+02  0.00000000E+00  0.56265082E+01  0.00000000E+00  0.56265082E+01 -0.00000000E+00
  0.10889304E+02  0.00000000E+00  0.53548101E+01  0.00000000E+00  0.53548101E+01 -0.00000000E+00
  0.11017259E+02  0.00000000E+00  0.53048886E+01  0.00000000E+00  0.53048886E+01 -0.00000000E+00
  0.10924909E+02  0.00000000E+00  0.54844274E+01  0.00000000E+00  0.54844274E+01 -0.00000000E+00
  0.10786563E+02  0.00000000E+00  0.55415292E+01  0.00000000E+00  0.55415292E+01 -0.00000000E+00
  0.11093837E+02  0.00000000E+00  0.55390280E+01  0.00000000E+00  0.55390280E+01 -0.00000000E+00
  0.11032964E+02  0.00000000E+00  0.54193366E+01  0.00000000E+00  0.54193366E+01 -0.00000000E+00
  0.11138190E+02  0.00000000E+00  0.54790290E+01  0.00000000E+00  0.54790290E+01 -0.00000000E+00
  0.11108622E+02  0.00000000E+00  0.56179179E+01  0.00000000E+00  0.56179179E+01 -0.00000000E+00
  0.11142388E+02  0.00000000E+00  0.53485965E+01  0.00000000E+00  0.53485965E+01 -0.00000000E+00
  0.10944207E+02  0.00000000E+00  0.54618604E+01  0.00000000E+00  0.54618604E+01 -0.00000000E+00
  0.10903683E+02  0.00000000E+00  0.53816846E+01  0.00000000E+00  0.53816846E+01 -0.00000000E+00
  0.11031496E+02  0.00000000E+00  0.56332307E+01  0.00000000E+00  0.56332307E+01 -0.00000000E+00
  0.10877946E+02  0.00000000E+00  0.53426680E+01  0.00000000E+00  0.53426680E+01 -0.00000000E+00
  0.10868384E+02  0.00000000E+00  0.53481612E+01  0.00000000E+00  0.53481612E+01 -0.00000000E+00
  0.11059591E+02  0.00000000E+00  0.54766111E+01  0.00000000E+00  0.54766111E+01 -0.00000000E+00
  0.11148099E+02  0.00000000E+00  0.56046488E+01  0.00000000E+00  0.56046488E+01 -0.00000000E+00
  0.10906748E+02  0.00000000E+00  0.54377350E+01  0.00000000E+00  0.54377350E+01 -0.00000000E+00
  0.11031379E+02  0.00000000E+00  0.53420687E+01  0.00000000E+00  0.53420687E+01 -0.00000000E+00
  0.11371964E+02  0.00000000E+00  0.54422822E+01  0.00000000E+00  0.54422822E+01 -0.00000000E+00
  0.10828614E+02  0.00000000E+00  0.56171359E+01  0.00000000E+00  0.56171359E+01 -0.00000000E+00
  0.10894288E+02  0.00000000E+00  0.54451020E+01  0.00000000E+00  0.54451020E+01 -0.00000000E+00
  0.11007921E+02  0.00000000E+00  0.54384993E+01  0.00000000E+00  0.54384993E+01 -0.00000000E+00
  0.10979486E+02  0.00000000E+00  0.54302530E+01  0.00000000E+00  0.54302530E+01 -0.00000000E+00
  0.11197756E+02  0.00000000E+00  0.55258238E+01  0.00000000E+00  0.55258238E+01 -0.00000000E+00
  0.11085851E+02  0.00000000E+00  0.54203482E+01  0.00000000E+00  0.54203482E+01 -0.00000000E+00
  0.10894889E+02  0.00000000E+00  0.53180825E+01  0.00000000E+00  0.53180825E+01 -0.00000000E+00
  0.11165188E+02  0.00000000E+00  0.53836945E+01  0.00000000E+00  0.53836945E+01 -0.00000000E+00
  0.10746722E+02  0.00000000E+00  0.54376257E+01  0.00000000E+00  0.54376257E+01 -0.00000000E+00
  0.11273387E+02  0.00000000E+00  0.56012573E+01  0.00000000E+00  0.56012573E+01 -0.00000000E+00
  0.11196844E+02  0.00000000E+00  0.53503118E+01  0.00000000E+00  0.53503118E+01 -0.00000000E+00
  0.10910353E+02  0.00000000E+00  0.54490738E+01  0.00000000E+00  0.54490738E+01 -0.00000000E+00
  0.11080849E+02  0.00000000E+00  0.53682012E+01  0.00000000E+00  0.53682012E+01 -0.00000000E+00
  0.11153708E+02  0.00000000E+00  0.55228967E+01  0.00000000E+00  0.55228967E+01 -0.00000000E+00
  0.11078369E+02  0.00000000E+00  0.55411824E+01  0.00000000E+00  0.55411824E+01 -0.00000000E+00
  0.10739848E+02  0.00000000E+00  0.54436572E+01  0.00000000E+00  0.54436572E+01 -0.00000000E+00
  0.11006103E+02  0.00000000E+00  0.53728649E+01  0.00000000E+00  0.53728649E+01 -0.00000000E+00
  0.10906847E+02  0.00000000E+00  0.54260886E+01  0.00000000E+00  0.54260886E+01 -0.00000000E+00
  0.10657701E+02  0.00000000E+00  0.54497160E+01  0.00000000E+00  0.54497160E+01 -0.00000000E+00
  0.10898344E+02  0.00000000E+00  0.53421195E+01  0.00000000E+00  0.53421195E+01 -0.00000000E+00
  0.11000190E+02  0.00000000E+00  0.54141961E+01  0.00000000E+00  0.54141961E+01 -0.00000000E+00
  0.11020194E+02  0.00000000E+00  0.54085198E+01  0.00000000E+00  0.54085198E+01 -0.00000000E+00
  0.11084198E+02  0.00000000E+00  0.52789258E+01  0.00000000E+00  0.52789258E+01 -0.00000000E+00
  0.11119285E+02  0.00000000E+00  0.55826410E+01  0.00000000E+00  0.55826410E+01 -0.00000000E+00
  0.11004672E+02  0.00000000E+00  0.54507820E+01  0.00000000E+00  0.54507820E+01 -0.00000000E+00
  0.11118362E+02  0.00000000E+00  0.54165699E+01  0.00000000E+00  0.54165699E+01 -0.00000000E+00
  0.10847950E+02  0.00000000E+00  0.54255853E+01  0.00000000E+00  0.54255853E+01 -0.00000000E+00
  0.11047035E+02  0.00000000E+00  0.54507049E+01  0.00000000E+00  0.54507049E+01 -0.00000000E+00
  0.11084284E+02  0.00000000E+00  0.53705961E+01  0.00000000E+00  0.53705961E+01 -0.00000000E+00
  0.10975676E+02  0.00000000E+00  0.54349409E+01  0.00000000E+00  0.54349409E+01 -0.00000000E+00
  0.11005835E+02  0.00000000E+00  0.55248288E+01  0.00000000E+00  0.55248288E+01 -0.00000000E+00
  0.11225722E+02  0.00000000E+00  0.55087330E+01  0.00000000E+00  0.55087330E+01 -0.00000000E+00
  0.11150493E+02  0.00000000E+00  0.53662435E+01  0.00000000E+00  0.53662435E+01 -0.00000000E+00
  0.11005684E+02  0.00000000E+00  0.54752405E+01  0.00000000E+00  0.54752405E+01 -0.00000000E+00
  0.10726113E+02  0.00000000E+00  0.53080325E+01  0.00000000E+00  0.53080325E+01 -0.00000000E+00
  0.10829698E+02  0.00000000E+00  0.54139827E+01  0.00000000E+00  0.54139827E+01 -0.00000000E+00
  0.11123576E+02  0.00000000E+00  0.54017552E+01  0.00000000E+00  0.54017552E+01 -0.00000000E+00
  0.10815500E+02  0.00000000E+00  0.53765959E+01  0.00000000E+00  0.53765959E+01 -0.00000000E+00
  0.11018810E+02  0.00000000E+00  0.52949790E+01  0.00000000E+00  0.52949790E+01 -0.00000000E+00
  0.11020213E+02  0.00000000E+00  0.55040709E+01  0.00000000E+00  0.55040709E+01 -0.00000000E+00
  0.11256797E+02  0.00000000E+00  0.55356304E+01  0.00000000E+00  0.55356304E+01 -0.00000000E+00
  0.10973603E+02  0.00000000E+00  0.52182052E+01  0.00000000E+00  0.52182052E+01 -0.00000000E+00
  0.11092028E+02  0.00000000E+00  0.55268213E+01  0.00000000E+00  0.55268213E+01 -0.00000000E+00
  0.10975984E+02  0.00000000E+00  0.54488182E+01  0.00000000E+00  0.54488182E+01 -0.00000000E+00
  0.10970448E+02  0.00000000E+00  0.55345383E+01  0.00000000E+00  0.55345383E+01 -0.00000000E+00
  0.10998329E+02  0.00000000E+00  0.53912453E+01  0.00000000E+00  0.53912453E+01 -0.00000000E+00
  0.10997343E+02  0.00000000E+00  0.54018669E+01  0.00000000E+00  0.54018669E+01 -0.00000000E+00
  0.10804665E+02  0.00000000E+00  0.52905588E+01  0.00000000E+00  0.52905588E+01 -0.00000000E+00
  0.11199953E+02  0.00000000E+00  0.54816381E+01  0.00000000E+00  0.54816381E+01 -0.00000000E+00
  0.11073606E+02  0.00000000E+00  0.54260555E+01  0.00000000E+00  0.54260555E+01 -0.00000000E+00
  0.11085551E+02  0.00000000E+00  0.53633368E+01  0.00000000E+00  0.53633368E+01 -0.00000000E+00
  0.10755966E+02  0.00000000E+00  0.52570139E+01  0.00000000E+00  0.52570139E+01 -0.00000000E+00
  0.10996505E+02  0.00000000E+00  0.54893875E+01  0.00000000E+00  0.54893875E+01 -0.00000000E+00
  0.11358142E+02  0.00000000E+00  0.53674648E+01  0.00000000E+00  0.53674648E+01 -0.00000000E+00
  0.10842818E+02  0.00000000E+00  0.53969420E+01  0.00000000E+00  0.53969420E+01 -0.00000000E+00
  0.10867345E+02  0.00000000E+00  0.53524370E+01  0.00000000E+00  0.53524370E+01 -0.00000000E+00
  0.11348458E+02  0.00000000E+00  0.53568412E+01  0.00000000E+00  0.53568412E+01 -0.00000000E+00
  0.10811826E+02  0.00000000E+00  0.54101194E+01  0.00000000E+00  0.54101194E+01 -0.00000000E+00
  0.11042650E+02  0.00000000E+00  0.53721302E+01  0.00000000E+00  0.53721302E+01 -0.00000000E+00
  0.11077131E+02  0.00000000E+00  0.54005921E+01  0.00000000E+00  0.54005921E+01 -0.00000000E+00
  0.10970383E+02  0.00000000E+00  0.53974352E+01  0.00000000E+00  0.53974352E+01 -0.00000000E+00
  0.10945670E+02  0.00000000E+00  0.55224825E+01  0.00000000E+00  0.55224825E+01 -0.00000000E+00
  0.11142485E+02  0.00000000E+00  0.52739576E+01  0.00000000E+00  0.52739576E+01 -0.00000000E+00
  0.00000000E+00  0.00000000E+00  0.54824466E+01  0.00000000E+00  0.54824466E+01 -0.00000000E+00
